code,educationTypesAndLevels
1112.3.1,"Voor het beroep van 'ambassadeur' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Theoretisch
- Wetenschappelijk

**Opleidingsniveau:**
- Hoger beroepsonderwijs
- Wetenschappelijk onderwijs"
7532.4,"Voor het beroep van 'digitaal patroontekenaar' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch

**Opleidingsniveau:**
- Middelbaar beroepsonderwijs
- Hoger beroepsonderwijs"
5142.7,"Voor het beroep van 'masseur' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch

**Opleidingsniveau:**
- Middelbaar beroepsonderwijs
- Hoger beroepsonderwijs"
8131.6,"Voor het beroep van 'droogkamermedewerker pyrotechnische stoffen/droogkamermedewerkster pyrotechnische stoffen' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch

**Opleidingsniveau:**
- Lager beroepsonderwijs
- Middelbaar beroepsonderwijs"
1420.4.17,"Voor het beroep van 'manager witgoedwinkel' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch

**Opleidingsniveau:**
- Middelbaar beroepsonderwijs
- Hoger beroepsonderwijs"
7312.3.1,"Voor het beroep van 'klavecimbelbouwer' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch

**Opleidingsniveau:**
- Middelbaar beroepsonderwijs
- Hoger beroepsonderwijs"
7215.2.3,"Voor het beroep van 'klimmende rigger' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch

**Opleidingsniveau:**
- Lager beroepsonderwijs
- Middelbaar beroepsonderwijs"
2632.1.2,"Voor het beroep van 'mediawetenschapper' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Wetenschappelijk

**Opleidingsniveau:**
- Hoger beroepsonderwijs
- Wetenschappelijk onderwijs"
2635.3.10,"Voor het beroep van 'schoolmaatschappelijk werker' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch
- Theoretisch

**Opleidingsniveau:**
- Hoger beroepsonderwijs
- Wetenschappelijk onderwijs"
2643.6,"Voor het beroep van 'vertaler' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Theoretisch
- Wetenschappelijk

**Opleidingsniveau:**
- Hoger beroepsonderwijs
- Wetenschappelijk onderwijs"
3119.11,"Voor het beroep van 'technicus hernieuwbare energie uit de zee' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch

**Opleidingsniveau:**
- Middelbaar beroepsonderwijs
- Hoger beroepsonderwijs"
7213.2,"Voor het beroep van 'ketelbouwer metaal' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch

**Opleidingsniveau:**
- Lager beroepsonderwijs
- Middelbaar beroepsonderwijs"
2422.16,"Voor het beroep van 'consulent sociale voorzieningen' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Theoretisch
- Wetenschappelijk

**Opleidingsniveau:**
- Hoger beroepsonderwijs
- Wetenschappelijk onderwijs"
8211.3,"Voor het beroep van 'assemblagetechnicus mechatronica' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch

**Opleidingsniveau:**
- Middelbaar beroepsonderwijs
- Hoger beroepsonderwijs"
2654.1.8,"Voor het beroep van 'regisseur video- en bioscoopfilms' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch
- Theoretisch

**Opleidingsniveau:**
- Hoger beroepsonderwijs
- Wetenschappelijk onderwijs"
3312.2,"Voor het beroep van 'adviseur kredieten' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Theoretisch
- Wetenschappelijk

**Opleidingsniveau:**
- Hoger beroepsonderwijs
- Wetenschappelijk onderwijs"
9112.5,"Voor het beroep van 'toiletmedewerker' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch

**Opleidingsniveau:**
- Geen
- Basisonderwijs"
7311.6,"Voor het beroep van 'horloge- en klokkenreparateur' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch

**Opleidingsniveau:**
- Lager beroepsonderwijs
- Middelbaar beroepsonderwijs"
9214.2,"Voor het beroep van 'tuinbouwmedewerker' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch

**Opleidingsniveau:**
- Lager beroepsonderwijs
- Middelbaar beroepsonderwijs"
3435.22,"Voor het beroep van 'stage manager' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch

**Opleidingsniveau:**
- Middelbaar beroepsonderwijs
- Hoger beroepsonderwijs"
7512.1,"Voor het beroep van 'bakker' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch

**Opleidingsniveau:**
- Lager beroepsonderwijs
- Middelbaar beroepsonderwijs"
3132.7,"Voor het beroep van 'exploitatietechnicus systemen voor waterbehandeling' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch

**Opleidingsniveau:**
- Middelbaar beroepsonderwijs
- Hoger beroepsonderwijs"
2330.1.18,"Voor het beroep van 'leerkracht wetenschappen voortgezet onderwijs' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Wetenschappelijk

**Opleidingsniveau:**
- Hoger beroepsonderwijs
- Wetenschappelijk onderwijs"
2411.1.7,"Voor het beroep van 'financieel auditor' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Theoretisch
- Wetenschappelijk

**Opleidingsniveau:**
- Hoger beroepsonderwijs
- Wetenschappelijk onderwijs"
4229.2,"Voor het beroep van 'hotelconciërge' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch

**Opleidingsniveau:**
- Lager beroepsonderwijs
- Middelbaar beroepsonderwijs"
2113.1.2,"Voor het beroep van 'productontwikkelaar chemische producten' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Wetenschappelijk

**Opleidingsniveau:**
- Hoger beroepsonderwijs
- Wetenschappelijk onderwijs"
3332.2,"Voor het beroep van 'eventmanager' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch
- Theoretisch

**Opleidingsniveau:**
- Middelbaar beroepsonderwijs
- Hoger beroepsonderwijs"
1420.4.30,"Voor het beroep van 'verkoopmanager medische hulpmiddelen' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch
- Theoretisch

**Opleidingsniveau:**
- Middelbaar beroepsonderwijs (MBO)
- Hoger beroepsonderwijs (HBO)"
3257.6,"Voor het beroep van 'arbo-inspecteur transportsector' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch
- Theoretisch

**Opleidingsniveau:**
- Hoger beroepsonderwijs
- Wetenschappelijk onderwijs"
3132.2,"Voor het beroep van 'exploitatietechnicus installaties voor verwerking vloeibaar afval' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch

**Opleidingsniveau:**
- Middelbaar beroepsonderwijs
- Hoger beroepsonderwijs"
8156.2,"Voor het beroep 'machineoperator schoenenproductie' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch

**Opleidingsniveau:**
- Basisonderwijs
- Lager beroepsonderwijs"
6114.1,"Voor het beroep van 'productmanager in de landbouw' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch
- Theoretisch
- Wetenschappelijk

**Opleidingsniveau:**
- Middelbaar beroepsonderwijs (MBO)
- Hoger beroepsonderwijs (HBO)
- Wetenschappelijk onderwijs (WO)"
8154.1,"Voor het beroep 'technicus textielafwerking' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch

**Opleidingsniveau:**
- Lager beroepsonderwijs
- Middelbaar beroepsonderwijs"
8341.2,"Voor het beroep van 'landbouwmachinist' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch

**Opleidingsniveau:**
- Lager beroepsonderwijs
- Middelbaar beroepsonderwijs"
2166.10,"Voor het beroep van 'illustrator' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch

**Opleidingsniveau:**
- Middelbaar beroepsonderwijs
- Hoger beroepsonderwijs"
8332.5,"Voor het beroep 'bestuurder blusvoertuigen' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch

**Opleidingsniveau:**
- Lager beroepsonderwijs
- Middelbaar beroepsonderwijs"
3435.23,"Voor het beroep van 'stand-in' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch

**Opleidingsniveau:**
- Geen
- Basisonderwijs
- Lager beroepsonderwijs"
2310.1.28,"Voor het beroep van 'docent verpleegkunde hoger onderwijs' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Wetenschappelijk

**Opleidingsniveau:**
- Hoger beroepsonderwijs
- Wetenschappelijk onderwijs"
8342.9,"Voor het beroep van 'sneeuwruimer' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch

**Opleidingsniveau:**
- Geen
- Basisonderwijs"
2142.1.4,"Voor het beroep van 'ingenieur-geoloog' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Wetenschappelijk

**Opleidingsniveau:**
- Hoger beroepsonderwijs
- Wetenschappelijk onderwijs"
6130.2,"Voor het beroep 'landbouwer gemengd bedrijf' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch

**Opleidingsniveau:**
- Lager beroepsonderwijs
- Middelbaar beroepsonderwijs"
7543.7.3,"Voor het beroep van 'controleur elektrische apparaten' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch

**Opleidingsniveau:**
- Lager beroepsonderwijs
- Middelbaar beroepsonderwijs"
2144.1.6,"Voor het beroep van 'equipment engineer' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch
- Theoretisch
- Wetenschappelijk

**Opleidingsniveau:**
- Hoger beroepsonderwijs
- Wetenschappelijk onderwijs"
2511.2,"Voor het beroep van 'ingenieur computervisie' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Wetenschappelijk

**Opleidingsniveau:**
- Hoger beroepsonderwijs
- Wetenschappelijk onderwijs"
2529.3,"Voor het beroep van 'beveiligingsingenieur embedded systems' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Wetenschappelijk

**Opleidingsniveau:**
- Hoger beroepsonderwijs
- Wetenschappelijk onderwijs"
8122.12,"Voor het beroep van 'trommelaar' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch

**Opleidingsniveau:**
- Lager beroepsonderwijs
- Middelbaar beroepsonderwijs"
1213.6,"Voor het beroep van 'beheerder van EU-fondsen' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Theoretisch
- Wetenschappelijk

**Opleidingsniveau:**
- Hoger beroepsonderwijs
- Wetenschappelijk onderwijs"
2112.1,"Voor het beroep van 'meteoroloog' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Wetenschappelijk

**Opleidingsniveau:**
- Hoger beroepsonderwijs
- Wetenschappelijk onderwijs"
1431.2.6,"Voor het beroep van 'collectiebeheerder dierentuin' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch
- Wetenschappelijk

**Opleidingsniveau:**
- Hoger beroepsonderwijs
- Wetenschappelijk onderwijs"
3118.3.1,"Voor het beroep van 'tekenaar-ontwerper vliegtuigbouw' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch
- Theoretisch

**Opleidingsniveau:**
- Middelbaar beroepsonderwijs
- Hoger beroepsonderwijs"
5411.1.1,"Voor het beroep van 'bedrijfsbrandweerman' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch

**Opleidingsniveau:**
- Middelbaar beroepsonderwijs
- Hoger beroepsonderwijs"
7535.2,"Voor het beroep van 'leerlooier' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch

**Opleidingsniveau:**
- Lager beroepsonderwijs
- Middelbaar beroepsonderwijs"
7536.1.2,"Voor het beroep 'snijder lederwaren' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch

**Opleidingsniveau:**
- Lager beroepsonderwijs
- Middelbaar beroepsonderwijs"
7421.4,"Voor het beroep 'monteur scheepselektronica' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch

**Opleidingsniveau:**
- Middelbaar beroepsonderwijs
- Hoger beroepsonderwijs"
2652.6,"Voor het beroep van 'diskjockey' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch

**Opleidingsniveau:**
- Geen
- Lager beroepsonderwijs"
3343.1.3,"Voor het beroep van 'fundraisingassistent' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch

**Opleidingsniveau:**
- Lager beroepsonderwijs
- Middelbaar beroepsonderwijs"
7319.2,"Voor het beroep 'reparateur sportuitrusting' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch

**Opleidingsniveau:**
- Lager beroepsonderwijs
- Middelbaar beroepsonderwijs"
2263.3.1,"Voor het beroep van 'ergonoom' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Wetenschappelijk

**Opleidingsniveau:**
- Hoger beroepsonderwijs
- Wetenschappelijk onderwijs"
7223.4.2,"Voor het beroep 'operator slijpmachine' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch

**Opleidingsniveau:**
- Lager beroepsonderwijs
- Middelbaar beroepsonderwijs"
2163.1.1,"Voor het beroep van 'voertuigontwerper' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch
- Wetenschappelijk

**Opleidingsniveau:**
- Hoger beroepsonderwijs
- Wetenschappelijk onderwijs"
3339.5,"Voor het beroep van 'manager uitgeefrechten' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch
- Theoretisch

**Opleidingsniveau:**
- Hoger beroepsonderwijs
- Wetenschappelijk onderwijs"
1221.3.2.1.4,"Voor het beroep 'manager online marketing' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch
- Theoretisch

**Opleidingsniveau:**
- Hoger beroepsonderwijs
- Wetenschappelijk onderwijs"
0210.3,"Voor het beroep van 'officier commandotroepen' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch
- Theoretisch

**Opleidingsniveau:**
- Hoger beroepsonderwijs
- Wetenschappelijk onderwijs"
8343.4,"Voor het beroep van 'kraanbestuurder fabriek' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch

**Opleidingsniveau:**
- Geen
- Basisonderwijs
- Lager beroepsonderwijs"
3118.3.7,"Voor het beroep van 'technisch tekenaar elektromechanica' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch

**Opleidingsniveau:**
- Middelbaar beroepsonderwijs
- Hoger beroepsonderwijs"
2413.1.1,"Voor het beroep van 'analist verzekeringspremies' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Theoretisch
- Wetenschappelijk

**Opleidingsniveau:**
- Hoger beroepsonderwijs
- Wetenschappelijk onderwijs"
7223.4.8,"Voor het beroep van 'operator waterstraalsnijmachine' zijn de volgende opleidingstypen en -niveaus relevant:

**Opleidingstype:**
- Praktisch

**Opleidingsniveau:**
- Lager beroepsonderwijs
- Middelbaar beroepsonderwijs"
8160.7,"Voor het beroep van 'brouwerijmedewerker' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch

**Opleidingsniveau:**
- Lager beroepsonderwijs
- Middelbaar beroepsonderwijs"
3123.1.18,"Voor het beroep 'teamleider kabelleggers' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch
- Theoretisch

**Opleidingsniveau:**
- Middelbaar beroepsonderwijs"
8332.1,"Voor het beroep van 'vliegtuigtanker' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch

**Opleidingsniveau:**
- Lager beroepsonderwijs
- Middelbaar beroepsonderwijs"
2355.3,"Voor het beroep van 'leraar dans' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch

**Opleidingsniveau:**
- Middelbaar beroepsonderwijs
- Hoger beroepsonderwijs"
5164.2,"Voor het beroep van 'dierenverzorger' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch

**Opleidingsniveau:**
- Lager beroepsonderwijs
- Middelbaar beroepsonderwijs"
1324.3.2.13,"Voor het beroep van 'import-exportmanager bloemen en planten' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch
- Theoretisch

**Opleidingsniveau:**
- Middelbaar beroepsonderwijs (MBO)
- Hoger beroepsonderwijs (HBO)"
5312.4,"Voor het beroep van 'onderwijsassistent speciaal onderwijs' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch

**Opleidingsniveau:**
- Lager beroepsonderwijs
- Middelbaar beroepsonderwijs"
3412.6,"Voor het beroep van 'mentor vrijwilligers' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch
- Theoretisch

**Opleidingsniveau:**
- Middelbaar beroepsonderwijs
- Hoger beroepsonderwijs"
9629.6,"Voor het beroep van 'kleedkamerbediende' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch

**Opleidingsniveau:**
- Geen
- Basisonderwijs"
8343.3,"Voor het beroep 'machinist mobiele kraan' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch

**Opleidingsniveau:**
- Lager beroepsonderwijs
- Middelbaar beroepsonderwijs"
3311.3.1,"Voor het beroep 'trader energie' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Theoretisch
- Wetenschappelijk

**Opleidingsniveau:**
- Hoger beroepsonderwijs
- Wetenschappelijk onderwijs"
9129.2,"Voor het beroep van 'rioolreiniger' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch

**Opleidingsniveau:**
- Lager beroepsonderwijs
- Middelbaar beroepsonderwijs"
3412.4.6,"Voor het beroep van 'pleegzorgbegeleider' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch
- Theoretisch

**Opleidingsniveau:**
- Middelbaar beroepsonderwijs (MBO)
- Hoger beroepsonderwijs (HBO)"
4312.1,"Voor het beroep van 'auditor' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Theoretisch
- Wetenschappelijk

**Opleidingsniveau:**
- Hoger beroepsonderwijs
- Wetenschappelijk onderwijs"
3142.1,"Voor het beroep van 'landbouwtechnicus' zijn de volgende opleidingstypes en -niveaus relevant:

**Opleidingstype:**
- Praktisch
- Wetenschappelijk

**Opleidingsniveau:**
- Middelbaar beroepsonderwijs
- Hoger beroepsonderwijs"
